id,sea_age,date,datetime,length,sst,d18O.pdb,lat,lon
2009M053,1SW,2008-05-07,76097,11.80098,6.754532866,0.007015324,57.86,-3.98
2009M053,1SW,2008-05-08,76098,11.90583,NA,NA,NA,NA
2009M053,1SW,2008-05-09,76099,12.01069,NA,NA,NA,NA
2009M053,1SW,2008-05-10,76100,12.11555,NA,NA,NA,NA
2009M053,1SW,2008-05-11,76101,12.22038,NA,NA,NA,NA
2009M053,1SW,2008-05-12,76102,12.3252,NA,NA,NA,NA
2009M053,1SW,2008-05-13,76103,12.43002,NA,NA,NA,NA
2009M053,1SW,2008-05-14,76104,12.53484,NA,NA,NA,NA
2009M053,1SW,2008-05-15,76105,12.63966,NA,NA,NA,NA
2009M053,1SW,2008-05-16,76106,12.74449,NA,NA,NA,NA
2009M053,1SW,2008-05-17,76107,12.84931,NA,NA,NA,NA
2009M053,1SW,2008-05-18,76108,12.95413,NA,NA,NA,NA
2009M053,1SW,2008-05-19,76109,13.05895,9.917668271,-0.706549038,NA,NA
2009M053,1SW,2008-05-20,76110,13.16377,NA,NA,NA,NA
2009M053,1SW,2008-05-21,76111,13.26856,NA,NA,NA,NA
2009M053,1SW,2008-05-22,76112,13.37334,NA,NA,NA,NA
2009M053,1SW,2008-05-23,76113,13.47812,NA,NA,NA,NA
2009M053,1SW,2008-05-24,76114,13.58289,NA,NA,NA,NA
2009M053,1SW,2008-05-25,76115,13.68767,NA,NA,NA,NA
2009M053,1SW,2008-05-26,76116,13.79245,NA,NA,NA,NA
2009M053,1SW,2008-05-27,76117,13.89722,NA,NA,NA,NA
2009M053,1SW,2008-05-28,76118,14.00197,NA,NA,NA,NA
2009M053,1SW,2008-05-29,76119,14.1067,NA,NA,NA,NA
2009M053,1SW,2008-05-30,76120,14.21144,NA,NA,NA,NA
2009M053,1SW,2008-05-31,76121,14.31618,9.006876985,-0.502777844,NA,NA
2009M053,1SW,2008-06-01,76122,14.42092,NA,NA,NA,NA
2009M053,1SW,2008-06-02,76123,14.52566,NA,NA,NA,NA
2009M053,1SW,2008-06-03,76124,14.6304,NA,NA,NA,NA
2009M053,1SW,2008-06-04,76125,14.73512,NA,NA,NA,NA
2009M053,1SW,2008-06-05,76126,14.83981,NA,NA,NA,NA
2009M053,1SW,2008-06-06,76127,14.9445,NA,NA,NA,NA
2009M053,1SW,2008-06-07,76128,15.04919,NA,NA,NA,NA
2009M053,1SW,2008-06-08,76129,15.15389,NA,NA,NA,NA
2009M053,1SW,2008-06-09,76130,15.25858,NA,NA,NA,NA
2009M053,1SW,2008-06-10,76131,15.36327,NA,NA,NA,NA
2009M053,1SW,2008-06-11,76132,15.46796,NA,NA,NA,NA
2009M053,1SW,2008-06-12,76133,15.57265,8.026715711,-0.281964853,NA,NA
2009M053,1SW,2008-06-13,76134,15.67734,NA,NA,NA,NA
2009M053,1SW,2008-06-14,76135,15.78202,NA,NA,NA,NA
2009M053,1SW,2008-06-15,76136,15.88666,NA,NA,NA,NA
2009M053,1SW,2008-06-16,76137,15.9913,NA,NA,NA,NA
2009M053,1SW,2008-06-17,76138,16.09594,NA,NA,NA,NA
2009M053,1SW,2008-06-18,76139,16.20058,NA,NA,NA,NA
2009M053,1SW,2008-06-19,76140,16.30522,NA,NA,NA,NA
2009M053,1SW,2008-06-20,76141,16.40986,NA,NA,NA,NA
2009M053,1SW,2008-06-21,76142,16.5145,NA,NA,NA,NA
2009M053,1SW,2008-06-22,76143,16.61914,NA,NA,NA,NA
2009M053,1SW,2008-06-23,76144,16.72378,NA,NA,NA,NA
2009M053,1SW,2008-06-24,76145,16.82838,NA,NA,NA,NA
2009M053,1SW,2008-06-25,76146,16.93297,7.175488516,-0.088905644,NA,NA
2009M053,1SW,2008-06-26,76147,17.03757,NA,NA,NA,NA
2009M053,1SW,2008-06-27,76148,17.14216,NA,NA,NA,NA
2009M053,1SW,2008-06-28,76149,17.24675,NA,NA,NA,NA
2009M053,1SW,2008-06-29,76150,17.35135,NA,NA,NA,NA
2009M053,1SW,2008-06-30,76151,17.45594,NA,NA,NA,NA
2009M053,1SW,2008-07-01,76152,17.56053,NA,NA,NA,NA
2009M053,1SW,2008-07-02,76153,17.6651,NA,NA,NA,NA
2009M053,1SW,2008-07-03,76154,17.76964,NA,NA,NA,NA
2009M053,1SW,2008-07-04,76155,17.87418,NA,NA,NA,NA
2009M053,1SW,2008-07-05,76156,17.97872,NA,NA,NA,NA
2009M053,1SW,2008-07-06,76157,18.08326,NA,NA,NA,NA
2009M053,1SW,2008-07-07,76158,18.1878,NA,NA,NA,NA
2009M053,1SW,2008-07-08,76159,18.29234,7.952437455,-0.26516651,NA,NA
2009M053,1SW,2008-07-09,76160,18.39688,NA,NA,NA,NA
2009M053,1SW,2008-07-10,76161,18.50142,NA,NA,NA,NA
2009M053,1SW,2008-07-11,76162,18.60596,NA,NA,NA,NA
2009M053,1SW,2008-07-12,76163,18.7105,NA,NA,NA,NA
2009M053,1SW,2008-07-13,76164,18.81504,NA,NA,NA,NA
2009M053,1SW,2008-07-14,76165,18.91953,NA,NA,NA,NA
2009M053,1SW,2008-07-15,76166,19.02401,NA,NA,NA,NA
2009M053,1SW,2008-07-16,76167,19.12849,NA,NA,NA,NA
2009M053,1SW,2008-07-17,76168,19.23297,NA,NA,NA,NA
2009M053,1SW,2008-07-18,76169,19.33745,5.337846706,0.332026727,NA,NA
2009M053,1SW,2008-07-19,76170,19.44193,NA,NA,NA,NA
2009M053,1SW,2008-07-20,76171,19.54641,NA,NA,NA,NA
2009M053,1SW,2008-07-21,76172,19.65089,NA,NA,NA,NA
2009M053,1SW,2008-07-22,76173,19.75537,NA,NA,NA,NA
2009M053,1SW,2008-07-23,76174,19.85985,NA,NA,NA,NA
2009M053,1SW,2008-07-24,76175,19.96433,NA,NA,NA,NA
2009M053,1SW,2008-07-25,76176,20.06878,NA,NA,NA,NA
2009M053,1SW,2008-07-26,76177,20.17321,NA,NA,NA,NA
2009M053,1SW,2008-07-27,76178,20.27765,NA,NA,NA,NA
2009M053,1SW,2008-07-28,76179,20.38208,NA,NA,NA,NA
2009M053,1SW,2008-07-29,76180,20.48652,NA,NA,NA,NA
2009M053,1SW,2008-07-30,76181,20.59095,NA,NA,NA,NA
2009M053,1SW,2008-07-31,76182,20.69535,NA,NA,NA,NA
2009M053,1SW,2008-08-01,76183,20.79975,6.135096521,0.148705689,NA,NA
2009M053,1SW,2008-08-02,76184,20.90414,NA,NA,NA,NA
2009M053,1SW,2008-08-03,76185,21.00853,NA,NA,NA,NA
2009M053,1SW,2008-08-04,76186,21.11293,NA,NA,NA,NA
2009M053,1SW,2008-08-05,76187,21.21732,NA,NA,NA,NA
2009M053,1SW,2008-08-06,76188,21.32171,NA,NA,NA,NA
2009M053,1SW,2008-08-07,76189,21.42611,NA,NA,NA,NA
2009M053,1SW,2008-08-08,76190,21.5305,NA,NA,NA,NA
2009M053,1SW,2008-08-09,76191,21.63489,NA,NA,NA,NA
2009M053,1SW,2008-08-10,76192,21.73924,NA,NA,NA,NA
2009M053,1SW,2008-08-11,76193,21.84358,NA,NA,NA,NA
2009M053,1SW,2008-08-12,76194,21.94791,8.164614572,-0.313126995,NA,NA
2009M053,1SW,2008-08-13,76195,22.05225,NA,NA,NA,NA
2009M053,1SW,2008-08-14,76196,22.15658,NA,NA,NA,NA
2009M053,1SW,2008-08-15,76197,22.26092,NA,NA,NA,NA
2009M053,1SW,2008-08-16,76198,22.36525,NA,NA,NA,NA
2009M053,1SW,2008-08-17,76199,22.46959,NA,NA,NA,NA
2009M053,1SW,2008-08-18,76200,22.57393,NA,NA,NA,NA
2009M053,1SW,2008-08-19,76201,22.67826,NA,NA,NA,NA
2009M053,1SW,2008-08-20,76202,22.7826,NA,NA,NA,NA
2009M053,1SW,2008-08-21,76203,22.88693,NA,NA,NA,NA
2009M053,1SW,2008-08-22,76204,22.99121,NA,NA,NA,NA
2009M053,1SW,2008-08-23,76205,23.09548,NA,NA,NA,NA
2009M053,1SW,2008-08-24,76206,23.19975,NA,NA,NA,NA
2009M053,1SW,2008-08-25,76207,23.30402,7.053554891,-0.061151862,NA,NA
2009M053,1SW,2008-08-26,76208,23.40829,NA,NA,NA,NA
2009M053,1SW,2008-08-27,76209,23.51256,NA,NA,NA,NA
2009M053,1SW,2008-08-28,76210,23.61684,NA,NA,NA,NA
2009M053,1SW,2008-08-29,76211,23.72111,NA,NA,NA,NA
2009M053,1SW,2008-08-30,76212,23.82538,NA,NA,NA,NA
2009M053,1SW,2008-08-31,76213,23.92965,NA,NA,NA,NA
2009M053,1SW,2008-09-01,76214,24.03392,NA,NA,NA,NA
2009M053,1SW,2008-09-02,76215,24.13819,NA,NA,NA,NA
2009M053,1SW,2008-09-03,76216,24.24245,NA,NA,NA,NA
2009M053,1SW,2008-09-04,76217,24.34665,NA,NA,NA,NA
2009M053,1SW,2008-09-05,76218,24.45085,NA,NA,NA,NA
2009M053,1SW,2008-09-06,76219,24.55505,NA,NA,NA,NA
2009M053,1SW,2008-09-07,76220,24.65926,7.729845439,-0.214771484,NA,NA
2009M053,1SW,2008-09-08,76221,24.76346,NA,NA,NA,NA
2009M053,1SW,2008-09-09,76222,24.86766,NA,NA,NA,NA
2009M053,1SW,2008-09-10,76223,24.97186,NA,NA,NA,NA
2009M053,1SW,2008-09-11,76224,25.07607,NA,NA,NA,NA
2009M053,1SW,2008-09-12,76225,25.18027,NA,NA,NA,NA
2009M053,1SW,2008-09-13,76226,25.28447,NA,NA,NA,NA
2009M053,1SW,2008-09-14,76227,25.38867,NA,NA,NA,NA
2009M053,1SW,2008-09-15,76228,25.49288,NA,NA,NA,NA
2009M053,1SW,2008-09-16,76229,25.59708,NA,NA,NA,NA
2009M053,1SW,2008-09-17,76230,25.70123,NA,NA,NA,NA
2009M053,1SW,2008-09-18,76231,25.80536,6.513659251,0.062035981,NA,NA
2009M053,1SW,2008-09-19,76232,25.90949,NA,NA,NA,NA
2009M053,1SW,2008-09-20,76233,26.01362,NA,NA,NA,NA
2009M053,1SW,2008-09-21,76234,26.11775,NA,NA,NA,NA
2009M053,1SW,2008-09-22,76235,26.22188,NA,NA,NA,NA
2009M053,1SW,2008-09-23,76236,26.32601,NA,NA,NA,NA
2009M053,1SW,2008-09-24,76237,26.43014,NA,NA,NA,NA
2009M053,1SW,2008-09-25,76238,26.53427,NA,NA,NA,NA
2009M053,1SW,2008-09-26,76239,26.6384,NA,NA,NA,NA
2009M053,1SW,2008-09-27,76240,26.74253,NA,NA,NA,NA
2009M053,1SW,2008-09-28,76241,26.84666,NA,NA,NA,NA
2009M053,1SW,2008-09-29,76242,26.95078,NA,NA,NA,NA
2009M053,1SW,2008-09-30,76243,27.05491,NA,NA,NA,NA
2009M053,1SW,2008-10-01,76244,27.15901,NA,NA,NA,NA
2009M053,1SW,2008-10-02,76245,27.26306,NA,NA,NA,NA
2009M053,1SW,2008-10-03,76246,27.36711,NA,NA,NA,NA
2009M053,1SW,2008-10-04,76247,27.47116,NA,NA,NA,NA
2009M053,1SW,2008-10-05,76248,27.57521,NA,NA,NA,NA
2009M053,1SW,2008-10-06,76249,27.67926,NA,NA,NA,NA
2009M053,1SW,2008-10-07,76250,27.7833,NA,NA,NA,NA
2009M053,1SW,2008-10-08,76251,27.88735,NA,NA,NA,NA
2009M053,1SW,2008-10-09,76252,27.9914,NA,NA,NA,NA
2009M053,1SW,2008-10-10,76253,28.09545,NA,NA,NA,NA
2009M053,1SW,2008-10-11,76254,28.1995,NA,NA,NA,NA
2009M053,1SW,2008-10-12,76255,28.30354,5.979088235,0.184493461,NA,NA
2009M053,1SW,2008-10-13,76256,28.40759,NA,NA,NA,NA
2009M053,1SW,2008-10-14,76257,28.51164,NA,NA,NA,NA
2009M053,1SW,2008-10-15,76258,28.61569,NA,NA,NA,NA
2009M053,1SW,2008-10-16,76259,28.71974,NA,NA,NA,NA
2009M053,1SW,2008-10-17,76260,28.82378,NA,NA,NA,NA
2009M053,1SW,2008-10-18,76261,28.9278,NA,NA,NA,NA
2009M053,1SW,2008-10-19,76262,29.03177,NA,NA,NA,NA
2009M053,1SW,2008-10-20,76263,29.13574,NA,NA,NA,NA
2009M053,1SW,2008-10-21,76264,29.2397,NA,NA,NA,NA
2009M053,1SW,2008-10-22,76265,29.34367,NA,NA,NA,NA
2009M053,1SW,2008-10-23,76266,29.44764,NA,NA,NA,NA
2009M053,1SW,2008-10-24,76267,29.55161,NA,NA,NA,NA
2009M053,1SW,2008-10-25,76268,29.65558,6.6447011,0.03209111,NA,NA
2009M053,1SW,2008-10-26,76269,29.75955,NA,NA,NA,NA
2009M053,1SW,2008-10-27,76270,29.86352,NA,NA,NA,NA
2009M053,1SW,2008-10-28,76271,29.96749,NA,NA,NA,NA
2009M053,1SW,2008-10-29,76272,30.07145,NA,NA,NA,NA
2009M053,1SW,2008-10-30,76273,30.17542,NA,NA,NA,NA
2009M053,1SW,2008-10-31,76274,30.27939,NA,NA,NA,NA
2009M053,1SW,2008-11-01,76275,30.38331,NA,NA,NA,NA
2009M053,1SW,2008-11-02,76276,30.48721,NA,NA,NA,NA
2009M053,1SW,2008-11-03,76277,30.59112,NA,NA,NA,NA
2009M053,1SW,2008-11-04,76278,30.69503,NA,NA,NA,NA
2009M053,1SW,2008-11-05,76279,30.79894,NA,NA,NA,NA
2009M053,1SW,2008-11-06,76280,30.90284,6.13934416,0.147731872,NA,NA
2009M053,1SW,2008-11-07,76281,31.00675,NA,NA,NA,NA
2009M053,1SW,2008-11-08,76282,31.11066,NA,NA,NA,NA
2009M053,1SW,2008-11-09,76283,31.21456,NA,NA,NA,NA
2009M053,1SW,2008-11-10,76284,31.31847,NA,NA,NA,NA
2009M053,1SW,2008-11-11,76285,31.42234,NA,NA,NA,NA
2009M053,1SW,2008-11-12,76286,31.5262,NA,NA,NA,NA
2009M053,1SW,2008-11-13,76287,31.63006,NA,NA,NA,NA
2009M053,1SW,2008-11-14,76288,31.73392,NA,NA,NA,NA
2009M053,1SW,2008-11-15,76289,31.83778,NA,NA,NA,NA
2009M053,1SW,2008-11-16,76290,31.94164,NA,NA,NA,NA
2009M053,1SW,2008-11-17,76291,32.0455,NA,NA,NA,NA
2009M053,1SW,2008-11-18,76292,32.14936,6.811082922,-0.00588775,NA,NA
2009M053,1SW,2008-11-19,76293,32.2532,NA,NA,NA,NA
2009M053,1SW,2008-11-20,76294,32.35702,NA,NA,NA,NA
2009M053,1SW,2008-11-21,76295,32.46083,NA,NA,NA,NA
2009M053,1SW,2008-11-22,76296,32.56464,NA,NA,NA,NA
2009M053,1SW,2008-11-23,76297,32.66845,NA,NA,NA,NA
2009M053,1SW,2008-11-24,76298,32.77227,NA,NA,NA,NA
2009M053,1SW,2008-11-25,76299,32.87608,NA,NA,NA,NA
2009M053,1SW,2008-11-26,76300,32.97989,NA,NA,NA,NA
2009M053,1SW,2008-11-27,76301,33.08371,NA,NA,NA,NA
2009M053,1SW,2008-11-28,76302,33.18752,NA,NA,NA,NA
2009M053,1SW,2008-11-29,76303,33.29129,NA,NA,NA,NA
2009M053,1SW,2008-11-30,76304,33.39505,7.117716836,-0.075759116,NA,NA
2009M053,1SW,2008-12-01,76305,33.49882,NA,NA,NA,NA
2009M053,1SW,2008-12-02,76306,33.60258,NA,NA,NA,NA
2009M053,1SW,2008-12-03,76307,33.70634,NA,NA,NA,NA
2009M053,1SW,2008-12-04,76308,33.81011,NA,NA,NA,NA
2009M053,1SW,2008-12-05,76309,33.91387,NA,NA,NA,NA
2009M053,1SW,2008-12-06,76310,34.01764,NA,NA,NA,NA
2009M053,1SW,2008-12-07,76311,34.1214,NA,NA,NA,NA
2009M053,1SW,2008-12-08,76312,34.22514,NA,NA,NA,NA
2009M053,1SW,2008-12-09,76313,34.32886,NA,NA,NA,NA
2009M053,1SW,2008-12-10,76314,34.43258,NA,NA,NA,NA
2009M053,1SW,2008-12-11,76315,34.5363,NA,NA,NA,NA
2009M053,1SW,2008-12-12,76316,34.64001,NA,NA,NA,NA
2009M053,1SW,2008-12-13,76317,34.74373,5.883661701,0.206404342,NA,NA
2009M053,1SW,2008-12-14,76318,34.84745,NA,NA,NA,NA
2009M053,1SW,2008-12-15,76319,34.95117,NA,NA,NA,NA
2009M053,1SW,2008-12-16,76320,35.05489,NA,NA,NA,NA
2009M053,1SW,2008-12-17,76321,35.15857,NA,NA,NA,NA
2009M053,1SW,2008-12-18,76322,35.26225,NA,NA,NA,NA
2009M053,1SW,2008-12-19,76323,35.36594,NA,NA,NA,NA
2009M053,1SW,2008-12-20,76324,35.46962,NA,NA,NA,NA
2009M053,1SW,2008-12-21,76325,35.5733,NA,NA,NA,NA
2009M053,1SW,2008-12-22,76326,35.67695,NA,NA,NA,NA
2009M053,1SW,2008-12-23,76327,35.7806,NA,NA,NA,NA
2009M053,1SW,2008-12-24,76328,35.88425,NA,NA,NA,NA
2009M053,1SW,2008-12-25,76329,35.9879,NA,NA,NA,NA
2009M053,1SW,2008-12-26,76330,36.09155,6.171205701,0.140428245,NA,NA
2009M053,1SW,2008-12-27,76331,36.19519,NA,NA,NA,NA
2009M053,1SW,2008-12-28,76332,36.29884,NA,NA,NA,NA
2009M053,1SW,2008-12-29,76333,36.40249,NA,NA,NA,NA
2009M053,1SW,2008-12-30,76334,36.50611,NA,NA,NA,NA
2009M053,1SW,2008-12-31,76335,36.6097,NA,NA,NA,NA
2009M053,1SW,2009-01-01,76336,36.71329,NA,NA,NA,NA
2009M053,1SW,2009-01-02,76337,36.81688,NA,NA,NA,NA
2009M053,1SW,2009-01-03,76338,36.92047,NA,NA,NA,NA
2009M053,1SW,2009-01-04,76339,37.02406,NA,NA,NA,NA
2009M053,1SW,2009-01-05,76340,37.12765,NA,NA,NA,NA
2009M053,1SW,2009-01-06,76341,37.23124,NA,NA,NA,NA
2009M053,1SW,2009-01-07,76342,37.33483,5.831735561,0.2183336,NA,NA
2009M053,1SW,2009-01-08,76343,37.43841,NA,NA,NA,NA
2009M053,1SW,2009-01-09,76344,37.542,NA,NA,NA,NA
2009M053,1SW,2009-01-10,76345,37.64559,NA,NA,NA,NA
2009M053,1SW,2009-01-11,76346,37.74918,NA,NA,NA,NA
2009M053,1SW,2009-01-12,76347,37.85277,NA,NA,NA,NA
2009M053,1SW,2009-01-13,76348,37.95636,NA,NA,NA,NA
2009M053,1SW,2009-01-14,76349,38.05989,NA,NA,NA,NA
2009M053,1SW,2009-01-15,76350,38.16342,NA,NA,NA,NA
2009M053,1SW,2009-01-16,76351,38.26696,NA,NA,NA,NA
2009M053,1SW,2009-01-17,76352,38.37049,NA,NA,NA,NA
2009M053,1SW,2009-01-18,76353,38.47402,NA,NA,NA,NA
2009M053,1SW,2009-01-19,76354,38.57755,NA,NA,NA,NA
2009M053,1SW,2009-01-20,76355,38.68109,4.836293427,0.447910943,NA,NA
2009M053,1SW,2009-01-21,76356,38.7846,NA,NA,NA,NA
2009M053,1SW,2009-01-22,76357,38.88809,NA,NA,NA,NA
2009M053,1SW,2009-01-23,76358,38.99159,NA,NA,NA,NA
2009M053,1SW,2009-01-24,76359,39.09508,NA,NA,NA,NA
2009M053,1SW,2009-01-25,76360,39.19857,NA,NA,NA,NA
2009M053,1SW,2009-01-26,76361,39.30206,NA,NA,NA,NA
2009M053,1SW,2009-01-27,76362,39.40555,NA,NA,NA,NA
2009M053,1SW,2009-01-28,76363,39.50904,NA,NA,NA,NA
2009M053,1SW,2009-01-29,76364,39.61253,NA,NA,NA,NA
2009M053,1SW,2009-01-30,76365,39.71599,NA,NA,NA,NA
2009M053,1SW,2009-01-31,76366,39.81943,NA,NA,NA,NA
2009M053,1SW,2009-02-01,76367,39.92288,4.293647272,0.573776783,NA,NA
2009M053,1SW,2009-02-02,76368,40.02633,NA,NA,NA,NA
2009M053,1SW,2009-02-03,76369,40.12978,NA,NA,NA,NA
2009M053,1SW,2009-02-04,76370,40.23322,NA,NA,NA,NA
2009M053,1SW,2009-02-05,76371,40.33667,NA,NA,NA,NA
2009M053,1SW,2009-02-06,76372,40.44012,NA,NA,NA,NA
2009M053,1SW,2009-02-07,76373,40.54355,NA,NA,NA,NA
2009M053,1SW,2009-02-08,76374,40.64695,NA,NA,NA,NA
2009M053,1SW,2009-02-09,76375,40.75035,NA,NA,NA,NA
2009M053,1SW,2009-02-10,76376,40.85375,NA,NA,NA,NA
2009M053,1SW,2009-02-11,76377,40.95716,NA,NA,NA,NA
2009M053,1SW,2009-02-12,76378,41.06056,NA,NA,NA,NA
2009M053,1SW,2009-02-13,76379,41.16396,5.807368943,0.223933047,NA,NA
2009M053,1SW,2009-02-14,76380,41.26736,NA,NA,NA,NA
2009M053,1SW,2009-02-15,76381,41.37076,NA,NA,NA,NA
2009M053,1SW,2009-02-16,76382,41.47416,NA,NA,NA,NA
2009M053,1SW,2009-02-17,76383,41.57752,NA,NA,NA,NA
2009M053,1SW,2009-02-18,76384,41.68087,NA,NA,NA,NA
2009M053,1SW,2009-02-19,76385,41.78423,NA,NA,NA,NA
2009M053,1SW,2009-02-20,76386,41.88758,NA,NA,NA,NA
2009M053,1SW,2009-02-21,76387,41.99094,NA,NA,NA,NA
2009M053,1SW,2009-02-22,76388,42.09429,NA,NA,NA,NA
2009M053,1SW,2009-02-23,76389,42.19764,NA,NA,NA,NA
2009M053,1SW,2009-02-24,76390,42.301,NA,NA,NA,NA
2009M053,1SW,2009-02-25,76391,42.40435,NA,NA,NA,NA
2009M053,1SW,2009-02-26,76392,42.50768,6.271087129,0.117543547,NA,NA
2009M053,1SW,2009-02-27,76393,42.61098,NA,NA,NA,NA
2009M053,1SW,2009-02-28,76394,42.71429,NA,NA,NA,NA
